naId,title
57228964,1940 Census - Tennessee - Warren County
57228965,1940 Census - Tennessee - Washington County
57228966,1940 Census - Tennessee - Wayne County
57228967,1940 Census - Tennessee - Weakley County
57228968,1940 Census - Tennessee - White County
57228969,1940 Census - Tennessee - Williamson County
57228970,1940 Census - Tennessee - Wilson County
57228971,1940 Census - Texas - Anderson County
57228972,1940 Census - Texas - Andrews County
57228973,1940 Census - Texas - Angelina County
57228974,1940 Census - Texas - Aransas County
57228975,1940 Census - Texas - Archer County
57228976,1940 Census - Texas - Armstrong County
57228977,1940 Census - Texas - Atascosa County
57228978,1940 Census - Texas - Austin County
57228979,1940 Census - Texas - Bailey County
57228980,1940 Census - Texas - Bandera County
57228981,1940 Census - Texas - Bastrop County
57228982,1940 Census - Texas - Baylor County
57228983,1940 Census - Texas - Bee County
57228984,1940 Census - Texas - Bell County
57228985,1940 Census - Texas - Bexar County
57228986,1940 Census - Texas - Blanco County
57228987,1940 Census - Texas - Borden County
57228988,1940 Census - Texas - Bosque County
57228989,1940 Census - Texas - Bowie County
57228990,1940 Census - Texas - Brazoria County
57228991,1940 Census - Texas - Brazos County
57228992,1940 Census - Texas - Brewster County
57228993,1940 Census - Texas - Briscoe County
57228994,1940 Census - Texas - Brooks County
57228995,1940 Census - Texas - Brown County
57228996,1940 Census - Texas - Burleson County
57228997,1940 Census - Texas - Burnet County
57228998,1940 Census - Texas - Caldwell County
57228999,1940 Census - Texas - Calhoun County
57229000,1940 Census - Texas - Callahan County
57229001,1940 Census - Texas - Cameron County
57229002,1940 Census - Texas - Camp County
57229003,1940 Census - Texas - Carson County
57229004,1940 Census - Texas - Cass County
57229005,1940 Census - Texas - Castro County
57229006,1940 Census - Texas - Chambers County
57229007,1940 Census - Texas - Cherokee County
57229008,1940 Census - Texas - Childress County
57229009,1940 Census - Texas - Clay County
57229010,1940 Census - Texas - Cochran County
57229011,1940 Census - Texas - Coke County
57229012,1940 Census - Texas - Coleman County
57229013,1940 Census - Texas - Collin County
57229014,1940 Census - Texas - Collingsworth County
57229015,1940 Census - Texas - Colorado County
57229016,1940 Census - Texas - Comal County
57229017,1940 Census - Texas - Comanche County
57229018,1940 Census - Texas - Concho County
57229019,1940 Census - Texas - Cooke County
57229020,1940 Census - Texas - Coryell County
57229021,1940 Census - Texas - Cottle County
57229022,1940 Census - Texas - Crane County
57229023,1940 Census - Texas - Crockett County
57229024,1940 Census - Texas - Crosby County
57229025,1940 Census - Texas - Culberson County
57229026,1940 Census - Texas - Dallam County
57229027,1940 Census - Texas - Dallas County
57229028,1940 Census - Texas - Dawson County
57229029,1940 Census - Texas - Deaf Smith County
57229030,1940 Census - Texas - Delta County
57229031,1940 Census - Texas - Denton County
57229032,1940 Census - Texas - DeWitt County
57229033,1940 Census - Texas - Dickens County
57229034,1940 Census - Texas - Dimmit County
57229035,1940 Census - Texas - Donley County
57229036,1940 Census - Texas - Duval County
57229037,1940 Census - Texas - Eastland County
57229038,1940 Census - Texas - Ector County
57229039,1940 Census - Texas - Edwards County
57229040,1940 Census - Texas - El Paso County
57229041,1940 Census - Texas - Ellis County
57229042,1940 Census - Texas - Erath County
57229043,1940 Census - Texas - Falls County
57229044,1940 Census - Texas - Fannin County
57229045,1940 Census - Texas - Fayette County
57229046,1940 Census - Texas - Fisher County
57229047,1940 Census - Texas - Floyd County
57229048,1940 Census - Texas - Foard County
57229049,1940 Census - Texas - Fort Bend County
57229050,1940 Census - Texas - Franklin County
57229051,1940 Census - Texas - Freestone County
57229052,1940 Census - Texas - Frio County
57229053,1940 Census - Texas - Gaines County
57229054,1940 Census - Texas - Galveston County
57229055,1940 Census - Texas - Garza County
57229056,1940 Census - Texas - Gillespie County
57229057,1940 Census - Texas - Glasscock County
57229058,1940 Census - Texas - Goliad County
57229059,1940 Census - Texas - Gonzales County
57229060,1940 Census - Texas - Gray County
57229061,1940 Census - Texas - Grayson County
57229062,1940 Census - Texas - Gregg County
57229063,1940 Census - Texas - Grimes County
57229064,1940 Census - Texas - Guadalupe County
57229065,1940 Census - Texas - Hale County
57229066,1940 Census - Texas - Hall County
57229067,1940 Census - Texas - Hamilton County
57229068,1940 Census - Texas - Hansford County
57229069,1940 Census - Texas - Hardeman County
57229070,1940 Census - Texas - Hardin County
57229071,1940 Census - Texas - Harris County
57229072,1940 Census - Texas - Harrison County
57229073,1940 Census - Texas - Hartley County
57229074,1940 Census - Texas - Haskell County
57229075,1940 Census - Texas - Hays County
57229076,1940 Census - Texas - Hemphill County
57229077,1940 Census - Texas - Henderson County
57229078,1940 Census - Texas - Hidalgo County
57229079,1940 Census - Texas - Hill County
57229080,1940 Census - Texas - Hockley County
57229081,1940 Census - Texas - Hood County
57229082,1940 Census - Texas - Hopkins County
57229083,1940 Census - Texas - Houston County
57229084,1940 Census - Texas - Howard County
57229085,1940 Census - Texas - Hudspeth County
57229086,1940 Census - Texas - Hunt County
57229087,1940 Census - Texas - Hutchinson County
57229088,1940 Census - Texas - Irion County
57229089,1940 Census - Texas - Jack County
57229090,1940 Census - Texas - Jackson County
57229091,1940 Census - Texas - Jasper County
57229092,1940 Census - Texas - Jeff Davis County
57229093,1940 Census - Texas - Jefferson County
57229094,1940 Census - Texas - Jim Hogg County
57229095,1940 Census - Texas - Jim Wells County
57229096,1940 Census - Texas - Johnson County
57229097,1940 Census - Texas - Jones County
57229098,1940 Census - Texas - Karnes County
57229099,1940 Census - Texas - Kaufman County
57229100,1940 Census - Texas - Kendall County
57229101,1940 Census - Texas - Kenedy County
57229102,1940 Census - Texas - Kent County
57229103,1940 Census - Texas - Kerr County
57229104,1940 Census - Texas - Kimble County
57229105,1940 Census - Texas - King County
57229106,1940 Census - Texas - Kinney County
57229107,1940 Census - Texas - Kleberg County
57229108,1940 Census - Texas - Knox County
57229109,1940 Census - Texas - La Salle County
57229110,1940 Census - Texas - Lamar County
57229111,1940 Census - Texas - Lamb County
57229112,1940 Census - Texas - Lampasas County
57229113,1940 Census - Texas - Lavaca County
57229114,1940 Census - Texas - Lee County
57229115,1940 Census - Texas - Leon County
57229116,1940 Census - Texas - Liberty County
57229117,1940 Census - Texas - Limestone County
57229118,1940 Census - Texas - Lipscomb County
57229119,1940 Census - Texas - Live Oak County
57229120,1940 Census - Texas - Llano County
57229121,1940 Census - Texas - Loving County
57229122,1940 Census - Texas - Lubbock County
57229123,1940 Census - Texas - Lynn County
57229124,1940 Census - Texas - Madison County
57229125,1940 Census - Texas - Marion County
57229126,1940 Census - Texas - Martin County
57229127,1940 Census - Texas - Mason County
57229128,1940 Census - Texas - Matagorda County
57229129,1940 Census - Texas - Maverick County
57229130,1940 Census - Texas - McCulloch County
57229131,1940 Census - Texas - McLennan County
57229132,1940 Census - Texas - McMullen County
57229133,1940 Census - Texas - Medina County
57229134,1940 Census - Texas - Menard County
57229135,1940 Census - Texas - Midland County
57229136,1940 Census - Texas - Milam County
57229137,1940 Census - Texas - Mills County
57229138,1940 Census - Texas - Mitchell County
57229139,1940 Census - Texas - Montague County
57229140,1940 Census - Texas - Montgomery County
57229141,1940 Census - Texas - Moore County
57229142,1940 Census - Texas - Morris County
57229143,1940 Census - Texas - Motley County
57229144,1940 Census - Texas - Nacogdoches County
57229145,1940 Census - Texas - Navarro County
57229146,1940 Census - Texas - Newton County
57229147,1940 Census - Texas - Nolan County
57229148,1940 Census - Texas - Nueces County
57229149,1940 Census - Texas - Ochiltree County
57229150,1940 Census - Texas - Oldham County
57229151,1940 Census - Texas - Orange County
57229152,1940 Census - Texas - Palo Pinto County
57229153,1940 Census - Texas - Panola County
57229154,1940 Census - Texas - Parker County
57229155,1940 Census - Texas - Parmer County
57229156,1940 Census - Texas - Pecos County
57229157,1940 Census - Texas - Polk County
57229158,1940 Census - Texas - Potter County
57229159,1940 Census - Texas - Presidio County
57229160,1940 Census - Texas - Rains County
57229161,1940 Census - Texas - Randall County
57229162,1940 Census - Texas - Reagan County
57229163,1940 Census - Texas - Real County
57229164,1940 Census - Texas - Red River County
57229165,1940 Census - Texas - Reeves County
57229166,1940 Census - Texas - Refugio County
57229167,1940 Census - Texas - Roberts County
57229168,1940 Census - Texas - Robertson County
57229169,1940 Census - Texas - Rockwall County
57229170,1940 Census - Texas - Runnels County
57229171,1940 Census - Texas - Rusk County
57229172,1940 Census - Texas - Sabine County
57229173,1940 Census - Texas - San Augustine County
57229174,1940 Census - Texas - San Jacinto County
57229175,1940 Census - Texas - San Patricio County
57229176,1940 Census - Texas - San Saba County
57229177,1940 Census - Texas - Schleicher County
57229178,1940 Census - Texas - Scurry County
57229179,1940 Census - Texas - Shackelford County
57229180,1940 Census - Texas - Shelby County
57229181,1940 Census - Texas - Sherman County
57229182,1940 Census - Texas - Smith County
57229183,1940 Census - Texas - Somervell County
57229184,1940 Census - Texas - Starr County
57229185,1940 Census - Texas - Stephens County
57229186,1940 Census - Texas - Sterling County
57229187,1940 Census - Texas - Stonewall County
57229188,1940 Census - Texas - Sutton County
57229189,1940 Census - Texas - Swisher County
57229190,1940 Census - Texas - Tarrant County
57229191,1940 Census - Texas - Taylor County
57229192,1940 Census - Texas - Terrell County
57229193,1940 Census - Texas - Terry County
57229194,1940 Census - Texas - Throckmorton County
57229195,1940 Census - Texas - Titus County
57229196,1940 Census - Texas - Tom Green County
57229197,1940 Census - Texas - Travis County
57229198,1940 Census - Texas - Trinity County
57229199,1940 Census - Texas - Tyler County
57229200,1940 Census - Texas - Upshur County
57229201,1940 Census - Texas - Upton County
57229202,1940 Census - Texas - Uvalde County
57229203,1940 Census - Texas - Val Verde County
57229204,1940 Census - Texas - Van Zandt County
57229205,1940 Census - Texas - Victoria County
57229206,1940 Census - Texas - Walker County
57229207,1940 Census - Texas - Waller County
57229208,1940 Census - Texas - Ward County
57229209,1940 Census - Texas - Washington County
57229210,1940 Census - Texas - Webb County
57229211,1940 Census - Texas - Wharton County
57229212,1940 Census - Texas - Wheeler County
57229213,1940 Census - Texas - Wichita County
57229214,1940 Census - Texas - Wilbarger County
57229215,1940 Census - Texas - Willacy County
57229216,1940 Census - Texas - Williamson County
57229217,1940 Census - Texas - Wilson County
57229218,1940 Census - Texas - Winkler County
57229219,1940 Census - Texas - Wise County
57229220,1940 Census - Texas - Wood County
57229221,1940 Census - Texas - Yoakum County
57229222,1940 Census - Texas - Young County
57229223,1940 Census - Texas - Zapata County
57229224,1940 Census - Texas - Zavala County
57229225,1940 Census - Utah - Beaver County
57229226,1940 Census - Utah - Box Elder County
57229227,1940 Census - Utah - Cache County
57229228,1940 Census - Utah - Carbon County
57229229,1940 Census - Utah - Daggett County
57229230,1940 Census - Utah - Davis County
57229231,1940 Census - Utah - Duchesne County
57229232,1940 Census - Utah - Emery County
57229233,1940 Census - Utah - Garfield County
57229234,1940 Census - Utah - Grand County
57229235,1940 Census - Utah - Iron County
57229236,1940 Census - Utah - Juab County
57229237,1940 Census - Utah - Kane County
57229238,1940 Census - Utah - Millard County
57229239,1940 Census - Utah - Morgan County
57229240,1940 Census - Utah - Piute County
57229241,1940 Census - Utah - Rich County
57229242,1940 Census - Utah - Salt Lake County
57229243,1940 Census - Utah - San Juan County
57229244,1940 Census - Utah - Sanpete County
57229245,1940 Census - Utah - Sevier County
57229246,1940 Census - Utah - Summit County
57229247,1940 Census - Utah - Tooele County
57229248,1940 Census - Utah - Uintah County
57229249,1940 Census - Utah - Utah County
57229250,1940 Census - Utah - Wasatch County
57229251,1940 Census - Utah - Washington County
57229252,1940 Census - Utah - Wayne County
57229253,1940 Census - Utah - Weber County
57229254,1940 Census - Virginia - Accomack County
57229255,1940 Census - Virginia - Albemarle County
57229256,1940 Census - Virginia - Alleghany County
57229257,1940 Census - Virginia - Amelia County
57229258,1940 Census - Virginia - Amherst County
57229259,1940 Census - Virginia - Appomattox County
57229260,1940 Census - Virginia - Arlington County
57229261,1940 Census - Virginia - Augusta County
57229262,1940 Census - Virginia - Bath County
57229263,1940 Census - Virginia - Bedford County
57229264,1940 Census - Virginia - Bland County
57229265,1940 Census - Virginia - Botetourt County
57229266,1940 Census - Virginia - Brunswick County
57229267,1940 Census - Virginia - Buchanan County
57229268,1940 Census - Virginia - Buckingham County
57229269,1940 Census - Virginia - Campbell County
57229270,1940 Census - Virginia - Caroline County
57229271,1940 Census - Virginia - Carroll County
57229272,1940 Census - Virginia - Charles City County
57229273,1940 Census - Virginia - Charlotte County
57229274,1940 Census - Virginia - Chesterfield County
57229275,1940 Census - Virginia - Clarke County
57229276,1940 Census - Virginia - Craig County
57229277,1940 Census - Virginia - Culpeper County
57229278,1940 Census - Virginia - Cumberland County
57229279,1940 Census - Virginia - Dickenson County
57229280,1940 Census - Virginia - Dinwiddie County
57229281,1940 Census - Virginia - Elizabeth City County
57229282,1940 Census - Virginia - Essex County
57229283,1940 Census - Virginia - Fairfax County
57229284,1940 Census - Virginia - Fauquier County
57229285,1940 Census - Virginia - Floyd County
57229286,1940 Census - Virginia - Fluvanna County
57229287,1940 Census - Virginia - Franklin County
57229288,1940 Census - Virginia - Frederick County
57229289,1940 Census - Virginia - Giles County
57229290,1940 Census - Virginia - Gloucester County
57229291,1940 Census - Virginia - Goochland County
57229292,1940 Census - Virginia - Grayson County
57229293,1940 Census - Virginia - Greene County
57229294,1940 Census - Virginia - Greensville County
57229295,1940 Census - Virginia - Halifax County
57229296,1940 Census - Virginia - Hanover County
57229297,1940 Census - Virginia - Henrico County
57229298,1940 Census - Virginia - Henry County
57229299,1940 Census - Virginia - Highland County
57229300,1940 Census - Virginia - Isle of Wight County
57229301,1940 Census - Virginia - King and Queen County
57229302,1940 Census - Virginia - King George County
57229303,1940 Census - Virginia - King William County
57229304,1940 Census - Virginia - Lancaster County
57229305,1940 Census - Virginia - Lee County
57229306,1940 Census - Virginia - Loudoun County
57229307,1940 Census - Virginia - Louisa County
57229308,1940 Census - Virginia - Lunenburg County
57229309,1940 Census - Virginia - Madison County
57229310,1940 Census - Virginia - Mathews County
57229311,1940 Census - Virginia - Mecklenburg County
57229312,1940 Census - Virginia - Middlesex County
57229313,1940 Census - Virginia - Montgomery County
57229314,1940 Census - Virginia - Nansemond County
57229315,1940 Census - Virginia - Nelson County
57229316,1940 Census - Virginia - New Kent County
57229317,1940 Census - Virginia - Norfolk County
57229318,1940 Census - Virginia - Northampton County
57229319,1940 Census - Virginia - Northumberland County
57229320,1940 Census - Virginia - Nottoway County
57229321,1940 Census - Virginia - Orange County
57229322,1940 Census - Virginia - Page County
57229323,1940 Census - Virginia - Patrick County
57229324,1940 Census - Virginia - Pittsylvania County
57229325,1940 Census - Virginia - Powhatan County
57229326,1940 Census - Virginia - Prince Edward County
57229327,1940 Census - Virginia - Prince George County
57229328,1940 Census - Virginia - Prince William County
57229329,1940 Census - Virginia - Princess Anne County
57229330,1940 Census - Virginia - Pulaski County
57229331,1940 Census - Virginia - Rappahannock County
57229332,1940 Census - Virginia - Richmond County
57229333,1940 Census - Virginia - Roanoke County
57229334,1940 Census - Virginia - Rockbridge County
57229335,1940 Census - Virginia - Rockingham County
57229336,1940 Census - Virginia - Russell County
57229337,1940 Census - Virginia - Scott County
57229338,1940 Census - Virginia - Shenandoah County
57229339,1940 Census - Virginia - Smyth County
57229340,1940 Census - Virginia - Southampton County
57229341,1940 Census - Virginia - Spotsylvania County
57229342,1940 Census - Virginia - Stafford County
57229343,1940 Census - Virginia - Surry County
57229344,1940 Census - Virginia - Sussex County
57229345,1940 Census - Virginia - Tazewell County
57229346,1940 Census - Virginia - Warren County
57229347,1940 Census - Virginia - Warwick County
57229348,1940 Census - Virginia - Washington County
57229349,1940 Census - Virginia - Westmoreland County
57229350,1940 Census - Virginia - Wise County
57229351,1940 Census - Virginia - Wythe County
57229352,1940 Census - Virginia - York County
57229353,1940 Census - Virginia - Alexandria City County
57229354,1940 Census - Virginia - Bristol City County
57229355,1940 Census - Virginia - Buena Vista City County
57229356,1940 Census - Virginia - Charlottesville City County
57229357,1940 Census - Virginia - Clifton Forge City County
57229358,1940 Census - Virginia - Danville City County
57229359,1940 Census - Virginia - Fredericksburg City County
57229360,1940 Census - Virginia - Hampton City County
57229361,1940 Census - Virginia - Harrisonburg City County
57229362,1940 Census - Virginia - Hopewell City County
57229363,1940 Census - Virginia - James City County
57229364,1940 Census - Virginia - Lynchburg City County
57229365,1940 Census - Virginia - Martinsville City County
57229366,1940 Census - Virginia - Newport News City County
57229367,1940 Census - Virginia - Norfolk City County
57229368,1940 Census - Virginia - Petersburg City County
57229369,1940 Census - Virginia - Portsmouth City County
57229370,1940 Census - Virginia - Radford City County
57229371,1940 Census - Virginia - Richmond City County
57229372,1940 Census - Virginia - Roanoke City County
57229373,1940 Census - Virginia - South Norfolk City County
57229374,1940 Census - Virginia - Staunton City County
57229375,1940 Census - Virginia - Suffolk City County
57229376,1940 Census - Virginia - Williamsburg City County
57229377,1940 Census - Virginia - Winchester City County
57229378,1940 Census - U.S. Virgin Islands - St. Croix County
57229379,1940 Census - U.S. Virgin Islands - St. Thomas and St. John County
57229380,1940 Census - Vermont - Addison County
57229381,1940 Census - Vermont - Bennington County
57229382,1940 Census - Vermont - Caledonia County
57229383,1940 Census - Vermont - Chittenden County
57229384,1940 Census - Vermont - Essex County
57229385,1940 Census - Vermont - Franklin County
57229386,1940 Census - Vermont - Grand Isle County
57229387,1940 Census - Vermont - Lamoille County
57229388,1940 Census - Vermont - Orange County
57229389,1940 Census - Vermont - Orleans County
57229390,1940 Census - Vermont - Rutland County
57229391,1940 Census - Vermont - Washington County
57229392,1940 Census - Vermont - Windham County
57229393,1940 Census - Vermont - Windsor County
57229394,1940 Census - Washington - Adams County
57229395,1940 Census - Washington - Asotin County
57229396,1940 Census - Washington - Benton County
57229397,1940 Census - Washington - Chelan County
57229398,1940 Census - Washington - Clallam County
57229399,1940 Census - Washington - Clark County
57229400,1940 Census - Washington - Columbia County
57229401,1940 Census - Washington - Cowlitz County
57229402,1940 Census - Washington - Douglas County
57229403,1940 Census - Washington - Ferry County
57229404,1940 Census - Washington - Franklin County
57229405,1940 Census - Washington - Garfield County
57229406,1940 Census - Washington - Grant County
57229407,1940 Census - Washington - Grays Harbor County
57229408,1940 Census - Washington - Island County
57229409,1940 Census - Washington - Jefferson County
57229410,1940 Census - Washington - King County
57229411,1940 Census - Washington - Kitsap County
57229412,1940 Census - Washington - Kittitas County
57229413,1940 Census - Washington - Klickitat County
57229414,1940 Census - Washington - Lewis County
57229415,1940 Census - Washington - Lincoln County
57229416,1940 Census - Washington - Mason County
57229417,1940 Census - Washington - Okanogan County
57229418,1940 Census - Washington - Pacific County
57229419,1940 Census - Washington - Pend Oreille County
57229420,1940 Census - Washington - Pierce County
57229421,1940 Census - Washington - San Juan County
57229422,1940 Census - Washington - Skagit County
57229423,1940 Census - Washington - Skamania County
57229424,1940 Census - Washington - Snohomish County
57229425,1940 Census - Washington - Spokane County
57229426,1940 Census - Washington - Stevens County
57229427,1940 Census - Washington - Thurston County
57229428,1940 Census - Washington - Wahkiakum County
57229429,1940 Census - Washington - Walla Walla County
57229430,1940 Census - Washington - Whatcom County
57229431,1940 Census - Washington - Whitman County
57229432,1940 Census - Washington - Yakima County
57229433,1940 Census - Wisconsin - Adams County
57229434,1940 Census - Wisconsin - Ashland County
57229435,1940 Census - Wisconsin - Barron County
57229436,1940 Census - Wisconsin - Bayfield County
57229437,1940 Census - Wisconsin - Brown County
57229438,1940 Census - Wisconsin - Buffalo County
57229439,1940 Census - Wisconsin - Burnett County
57229440,1940 Census - Wisconsin - Calumet County
57229441,1940 Census - Wisconsin - Chippewa County
57229442,1940 Census - Wisconsin - Clark County
57229443,1940 Census - Wisconsin - Columbia County
57229444,1940 Census - Wisconsin - Crawford County
57229445,1940 Census - Wisconsin - Dane County
57229446,1940 Census - Wisconsin - Dodge County
57229447,1940 Census - Wisconsin - Door County
57229448,1940 Census - Wisconsin - Douglas County
57229449,1940 Census - Wisconsin - Dunn County
57229450,1940 Census - Wisconsin - Eau Claire County
57229451,1940 Census - Wisconsin - Florence County
57229452,1940 Census - Wisconsin - Fond du Lac County
57229453,1940 Census - Wisconsin - Forest County
57229454,1940 Census - Wisconsin - Grant County
57229455,1940 Census - Wisconsin - Green County
57229456,1940 Census - Wisconsin - Green Lake County
57229457,1940 Census - Wisconsin - Iowa County
57229458,1940 Census - Wisconsin - Iron County
57229459,1940 Census - Wisconsin - Jackson County
57229460,1940 Census - Wisconsin - Jefferson County
57229461,1940 Census - Wisconsin - Juneau County
57229462,1940 Census - Wisconsin - Kenosha County
57229463,1940 Census - Wisconsin - Kewaunee County
57229464,1940 Census - Wisconsin - La Crosse County
57229465,1940 Census - Wisconsin - Lafayette County
57229466,1940 Census - Wisconsin - Langlade County
57229467,1940 Census - Wisconsin - Lincoln County
57229468,1940 Census - Wisconsin - Manitowoc County
57229469,1940 Census - Wisconsin - Marathon County
57229470,1940 Census - Wisconsin - Marinette County
57229471,1940 Census - Wisconsin - Marquette County
57229472,1940 Census - Wisconsin - Milwaukee County
57229473,1940 Census - Wisconsin - Monroe County
57229474,1940 Census - Wisconsin - Oconto County
57229475,1940 Census - Wisconsin - Oneida County
57229476,1940 Census - Wisconsin - Outagamie County
57229477,1940 Census - Wisconsin - Ozaukee County
57229478,1940 Census - Wisconsin - Pepin County
57229479,1940 Census - Wisconsin - Pierce County
57229480,1940 Census - Wisconsin - Polk County
57229481,1940 Census - Wisconsin - Portage County
57229482,1940 Census - Wisconsin - Price County
57229483,1940 Census - Wisconsin - Racine County
57229484,1940 Census - Wisconsin - Richland County
57229485,1940 Census - Wisconsin - Rock County
57229486,1940 Census - Wisconsin - Rusk County
57229487,1940 Census - Wisconsin - Sauk County
57229488,1940 Census - Wisconsin - Sawyer County
57229489,1940 Census - Wisconsin - Shawano County
57229490,1940 Census - Wisconsin - Sheboygan County
57229491,1940 Census - Wisconsin - St. Croix County
57229492,1940 Census - Wisconsin - Taylor County
57229493,1940 Census - Wisconsin - Trempealeau County
57229494,1940 Census - Wisconsin - Vernon County
57229495,1940 Census - Wisconsin - Vilas County
57229496,1940 Census - Wisconsin - Walworth County
57229497,1940 Census - Wisconsin - Washburn County
57229498,1940 Census - Wisconsin - Washington County
57229499,1940 Census - Wisconsin - Waukesha County
57229500,1940 Census - Wisconsin - Waupaca County
57229501,1940 Census - Wisconsin - Waushara County
57229502,1940 Census - Wisconsin - Winnebago County
57229503,1940 Census - Wisconsin - Wood County
57229504,1940 Census - West Virginia - Barbour County
57229505,1940 Census - West Virginia - Berkeley County
57229506,1940 Census - West Virginia - Boone County
57229507,1940 Census - West Virginia - Braxton County
57229508,1940 Census - West Virginia - Brooke County
57229509,1940 Census - West Virginia - Cabell County
57229510,1940 Census - West Virginia - Calhoun County
57229511,1940 Census - West Virginia - Clay County
57229512,1940 Census - West Virginia - Doddridge County
57229513,1940 Census - West Virginia - Fayette County
57229514,1940 Census - West Virginia - Gilmer County
57229515,1940 Census - West Virginia - Grant County
57229516,1940 Census - West Virginia - Greenbrier County
57229517,1940 Census - West Virginia - Hampshire County
57229518,1940 Census - West Virginia - Hancock County
57229519,1940 Census - West Virginia - Hardy County
57229520,1940 Census - West Virginia - Harrison County
57229521,1940 Census - West Virginia - Jackson County
57229522,1940 Census - West Virginia - Jefferson County
57229523,1940 Census - West Virginia - Kanawha County
57229524,1940 Census - West Virginia - Lewis County
57229525,1940 Census - West Virginia - Lincoln County
57229526,1940 Census - West Virginia - Logan County
57229527,1940 Census - West Virginia - Marion County
57229528,1940 Census - West Virginia - Marshall County
57229529,1940 Census - West Virginia - Mason County
57229530,1940 Census - West Virginia - McDowell County
57229531,1940 Census - West Virginia - Mercer County
57229532,1940 Census - West Virginia - Mineral County
57229533,1940 Census - West Virginia - Mingo County
57229534,1940 Census - West Virginia - Monongalia County
57229535,1940 Census - West Virginia - Monroe County
57229536,1940 Census - West Virginia - Morgan County
57229537,1940 Census - West Virginia - Nicholas County
57229538,1940 Census - West Virginia - Ohio County
57229539,1940 Census - West Virginia - Pendleton County
57229540,1940 Census - West Virginia - Pleasants County
57229541,1940 Census - West Virginia - Pocahontas County
57229542,1940 Census - West Virginia - Preston County
57229543,1940 Census - West Virginia - Putnam County
57229544,1940 Census - West Virginia - Raleigh County
57229545,1940 Census - West Virginia - Randolph County
57229546,1940 Census - West Virginia - Ritchie County
57229547,1940 Census - West Virginia - Roane County
57229548,1940 Census - West Virginia - Summers County
57229549,1940 Census - West Virginia - Taylor County
57229550,1940 Census - West Virginia - Tucker County
57229551,1940 Census - West Virginia - Tyler County
57229552,1940 Census - West Virginia - Upshur County
57229553,1940 Census - West Virginia - Wayne County
57229554,1940 Census - West Virginia - Webster County
57229555,1940 Census - West Virginia - Wetzel County
57229556,1940 Census - West Virginia - Wirt County
57229557,1940 Census - West Virginia - Wood County
57229558,1940 Census - West Virginia - Wyoming County
57229559,1940 Census - Wyoming - Albany County
57229560,1940 Census - Wyoming - Big Horn County
57229561,1940 Census - Wyoming - Campbell County
57229562,1940 Census - Wyoming - Carbon County
57229563,1940 Census - Wyoming - Converse County
57229564,1940 Census - Wyoming - Crook County
57229565,1940 Census - Wyoming - Fremont County
57229566,1940 Census - Wyoming - Goshen County
57229567,1940 Census - Wyoming - Hot Springs County
57229568,1940 Census - Wyoming - Johnson County
57229569,1940 Census - Wyoming - Laramie County
57229570,1940 Census - Wyoming - Lincoln County
57229571,1940 Census - Wyoming - Natrona County
57229572,1940 Census - Wyoming - Niobrara County
57229573,1940 Census - Wyoming - Park County
57229574,1940 Census - Wyoming - Platte County
57229575,1940 Census - Wyoming - Sheridan County
57229576,1940 Census - Wyoming - Sublette County
57229577,1940 Census - Wyoming - Sweetwater County
57229578,1940 Census - Wyoming - Teton County
57229579,1940 Census - Wyoming - Uinta County
57229580,1940 Census - Wyoming - Washakie County
57229581,1940 Census - Wyoming - Weston County
57229582,1940 Census - Wyoming - Yellowstone National Park County
,
,
Under Edit Descriptions,
